    858 -16316    626
    862 -16352    566
    876 -16306    576
    834 -16380    568
    850 -16368    588
    864 -16372    574
    862 -16338    616
    844 -16394    648
    860 -16314    608
    858 -16350    622
    852 -16296    606
    878 -16370    670
    896 -16324    564
    868 -16328    620
    866 -16334    598
    866 -16326    644
    882 -16336    592
    854 -16350    602
    856 -16322    622
    862 -16350    586
    862 -16354    632
    876 -16344    646
    862 -16372    598
    878 -16324    648
    872 -16354    614
    870 -16362    578
    872 -16348    642
    854 -16324    624
    842 -16304    604
    866 -16344    652
    886 -16356    586
    864 -16342    590
    862 -16322    602
    876 -16384    618
    836 -16330    608
    828 -16378    618
    834 -16348    572
    858 -16368    654
    842 -16346    606
    880 -16342    626
    864 -16350    572
    838 -16374    614
    866 -16334    532
    854 -16342    580
    850 -16346    648
    814 -16310    628
    870 -16356    608
    882 -16352    638
    836 -16330    610
    850 -16374    586
    842 -16350    600
    886 -16332    630
    852 -16334    606
    852 -16376    594
    860 -16298    548
    860 -16438    604
    900 -16306    636
    848 -16408    602
    858 -16302    634
    836 -16350    610
    868 -16308    572
    838 -16368    640
    886 -16308    584
    846 -16392    578
    884 -16342    626
    828 -16390    648
    866 -16294    666
    868 -16378    588
    870 -16326    576
    862 -16356    612
    880 -16362    612
    858 -16370    628
    866 -16322    630
    898 -16372    588
    854 -16292    590
    840 -16360    568
    874 -16364    640
    868 -16358    660
    888 -16346    612
    844 -16338    608
    880 -16338    616
    840 -16366    572
    852 -16352    666
    854 -16360    606
    864 -16320    594
    860 -16360    626
    846 -16372    602
    864 -16346    610
    864 -16388    578
    866 -16354    632
    836 -16384    566
    852 -16332    596
    862 -16362    672
    862 -16342    600
    844 -16370    610
    842 -16302    582
    864 -16340    624
    872 -16354    580
    864 -16366    614
    864 -16366    580
    842 -16344    618
    856 -16338    620
    872 -16322    588
    826 -16352    652
    864 -16346    620
    860 -16362    594
    876 -16360    632
    862 -16354    590
    866 -16340    570
    856 -16330    614
    848 -16326    604
    834 -16334    592
    868 -16358    618
    906 -16310    580
    870 -16342    566
    852 -16344    606
    882 -16346    590
    900 -16280    592
    864 -16372    602
    856 -16332    644
    842 -16338    636
    850 -16278    606
    828 -16334    600
    894 -16306    616
    854 -16348    532
    866 -16296    556
    880 -16360    608
    892 -16334    614
    824 -16324    558
    876 -16312    656
    858 -16354    652
    828 -16338    624
    884 -16368    606
    884 -16342    628
    902 -16390    618
    890 -16330    610
    902 -16308    580
    878 -16346    604
    848 -16358    606
    884 -16308    614
    832 -16414    636
    858 -16322    624
    852 -16374    650
    846 -16330    630
    878 -16342    608
    860 -16360    550
    824 -16342    606
    862 -16350    594
    874 -16344    630
    846 -16336    566
    862 -16338    596
    860 -16348    622
    848 -16318    584
    874 -16366    632
    866 -16306    604
    844 -16360    718
    874 -16356    588
    870 -16342    580
    866 -16372    566
    852 -16330    630
    880 -16394    614
    842 -16354    596
    868 -16340    644
    868 -16336    630
    834 -16372    632
    854 -16320    628
    834 -16368    642
    856 -16352    638
    862 -16412    658
    856 -16350    594
    838 -16340    630
    906 -16352    604
    846 -16360    604
    856 -16344    610
    864 -16370    592
    842 -16348    624
    858 -16348    594
    842 -16346    630
    832 -16340    622
    850 -16344    592
    860 -16342    582
    846 -16304    628
    860 -16368    588
    858 -16352    616
    840 -16322    548
    870 -16324    588
    870 -16316    624
    876 -16314    616
    842 -16368    606
    850 -16324    620
    858 -16378    574
    878 -16358    590
    850 -16362    594
    862 -16352    598
    832 -16354    650
    856 -16378    590
    856 -16334    552
    834 -16358    580
    832 -16362    610
    866 -16334    564
    866 -16314    576
    866 -16350    598
    846 -16350    656
    878 -16366    572
    864 -16350    566
    884 -16336    634
    846 -16356    598
    848 -16320    566
    850 -16332    626
    862 -16380    592
    842 -16348    602
    852 -16360    634
    870 -16328    582
    864 -16378    588
    842 -16338    580
    840 -16346    598
    858 -16348    626
    854 -16342    646
    890 -16328    596
    864 -16348    620
    832 -16320    594
    874 -16346    614
    868 -16322    586
    864 -16342    610
    840 -16358    574
    878 -16368    586
    868 -16308    596
    906 -16364    558
    876 -16348    616
    858 -16340    614
    866 -16362    614
    858 -16326    586
    836 -16336    624
    836 -16342    588
    860 -16330    612
    878 -16328    606
    844 -16348    628
    874 -16336    582
    880 -16334    580
    876 -16350    688
    854 -16354    634
    854 -16354    578
    864 -16346    614
    850 -16380    608
    868 -16350    600
    854 -16360    608
    858 -16332    608
    854 -16362    618
    854 -16338    582
    836 -16350    620
    826 -16328    638
    846 -16344    644
    838 -16312    620
    822 -16370    604
    866 -16322    608
    856 -16352    624
    866 -16328    574
    824 -16332    604
    856 -16336    584
    878 -16348    562
    874 -16322    576
    848 -16350    584
    866 -16350    620
    820 -16344    590
    848 -16362    642
    858 -16340    586
    890 -16340    546
    828 -16344    574
    838 -16308    624
    886 -16336    592
    852 -16348    652
    858 -16338    584
    846 -16338    568
    868 -16322    638
    850 -16350    586
    876 -16342    580
    848 -16362    588
    820 -16352    608
    856 -16364    630
    850 -16342    640
    862 -16360    596
    852 -16344    594
    858 -16348    590
    852 -16340    548
    830 -16364    600
    878 -16332    596
    872 -16370    596
    866 -16326    580
    860 -16374    594
    850 -16314    574
    862 -16348    542
    822 -16358    544
    812 -16350    604
    866 -16338    634
    880 -16332    656
    820 -16346    604
    850 -16320    598
    904 -16348    624
    882 -16332    556
    818 -16342    602
    874 -16342    596
    860 -16338    566
    866 -16326    568
    850 -16348    590
    854 -16350    584
    864 -16344    598
    868 -16370    590
    880 -16332    552
    900 -16344    576
    866 -16348    620
    870 -16348    626
    864 -16334    646
    854 -16348    566
    868 -16320    614
    848 -16346    574
    860 -16344    592
    874 -16340    572
    850 -16346    568
    834 -16336    584
    858 -16308    604
    874 -16354    566
    870 -16304    580
    830 -16332    540
    860 -16328    594
    868 -16328    612
    888 -16324    618
    866 -16350    610
    870 -16332    638
    866 -16336    598
    886 -16344    588
    884 -16366    618
    858 -16320    580
    838 -16308    586
    862 -16306    600
    830 -16332    598
    882 -16312    636
    848 -16354    640
    862 -16364    628
    884 -16338    608
    866 -16350    664
    852 -16334    594
    900 -16384    626
    862 -16344    580
    876 -16352    620
    848 -16386    608
    844 -16320    588
    864 -16344    592
    810 -16366    614
    872 -16322    570
    844 -16338    554
    910 -16334    588
    888 -16332    606
    840 -16362    624
    842 -16330    628
    870 -16320    646
    820 -16350    594
    874 -16316    654
    854 -16322    608
    886 -16342    608
    876 -16364    634
    880 -16346    578
    856 -16356    602
    884 -16350    608
    848 -16336    640
    854 -16340    602
    862 -16340    648
    874 -16306    572
    862 -16328    550
    826 -16362    578
    866 -16344    604
    842 -16360    640
    902 -16336    628
    894 -16340    614
    846 -16346    572
    846 -16350    588
    862 -16308    602
    870 -16342    578
    860 -16364    578
    864 -16308    622
    832 -16340    634
    878 -16316    570
    846 -16370    606
    850 -16314    590
    852 -16356    636
    858 -16346    600
    878 -16334    602
    860 -16344    626
    848 -16322    638
    896 -16342    578
    880 -16334    590
    850 -16340    674
    880 -16342    622
    868 -16352    568
    862 -16324    578
    904 -16328    594
    850 -16344    602
    908 -16306    592
    850 -16358    628
    852 -16362    618
    900 -16320    570
    858 -16352    618
    872 -16310    636
    866 -16340    594
    860 -16380    570
    848 -16350    578
    864 -16358    610
    832 -16364    612
    860 -16336    594
    872 -16348    570
    858 -16320    558
    846 -16316    548
    850 -16374    576
    874 -16340    624
    852 -16340    606
    858 -16362    624
    824 -16348    612
    858 -16356    580
    862 -16346    636
    856 -16330    588
    836 -16356    556
    862 -16350    614
    842 -16362    594
    872 -16334    600
    854 -16348    610
    854 -16366    608
    862 -16326    622
    846 -16356    614
    884 -16318    614
    832 -16352    580
    834 -16374    608
    864 -16336    576
    856 -16332    604
    850 -16340    604
    820 -16366    590
    848 -16324    596
    850 -16342    540
    862 -16336    608
    882 -16336    572
    880 -16332    614
    882 -16326    612
    862 -16340    622
    840 -16360    574
    848 -16302    566
    840 -16330    574
    884 -16348    642
    844 -16348    562
    864 -16326    564
    848 -16312    630
    836 -16318    642
    864 -16336    644
    864 -16360    574
    862 -16376    584
    828 -16336    578
    832 -16368    608
    868 -16358    604
    834 -16362    600
    870 -16362    584
    860 -16334    578
    838 -16350    620
    860 -16336    616
    850 -16338    598
    850 -16376    524
    866 -16324    606
    838 -16344    606
    852 -16346    564
    836 -16348    634
    876 -16320    604
    852 -16380    584
    848 -16336    622
    862 -16350    624
    874 -16346    650
    884 -16334    592
    856 -16358    644
    860 -16334    624
    880 -16324    624
    880 -16332    580
    850 -16316    616
    870 -16358    594
    862 -16360    598
    878 -16326    620
    868 -16346    608
    874 -16314    632
    880 -16322    598
    882 -16340    594
    846 -16326    620
    854 -16318    576
    896 -16364    552
    846 -16352    650
    858 -16362    604
    868 -16336    596
    872 -16342    614
    898 -16318    606
    862 -16328    578
    846 -16366    604
    868 -16376    652
    856 -16348    612
    884 -16332    636
    886 -16338    588
    874 -16330    580
    866 -16350    584
    860 -16336    688
    862 -16344    638
    878 -16388    610
    864 -16344    616
    850 -16370    588
    844 -16354    616
    892 -16350    600
    908 -16340    642
    840 -16368    634
    860 -16368    586
    874 -16360    610
    852 -16320    548
    858 -16310    624
    826 -16344    588
    882 -16302    606
    914 -16344    576
    874 -16326    602
    836 -16354    572
    850 -16326    658
    872 -16318    634
    870 -16346    616
    882 -16336    598
    870 -16378    604
    848 -16372    568
    860 -16348    620
    878 -16354    576
    844 -16360    564
    884 -16346    600
    844 -16366    584
    872 -16342    608
    868 -16342    600
    848 -16348    618
    864 -16356    550
    864 -16350    574
    842 -16336    574
    836 -16360    614
    854 -16356    610
    886 -16332    624
    842 -16348    592
    856 -16354    636
    854 -16346    574
    872 -16338    612
    844 -16364    618
    856 -16332    608
    886 -16356    596
    880 -16326    568
    848 -16304    624
    828 -16358    596
    836 -16364    686
    868 -16354    614
    854 -16344    584
    848 -16336    624
    880 -16334    576
    850 -16340    588
    842 -16342    574
    842 -16352    636
    878 -16352    580
    868 -16360    598
    856 -16356    594
    888 -16348    568
    830 -16368    564
    860 -16338    572
    866 -16332    566
    832 -16318    570
    850 -16342    610
    848 -16358    604
    892 -16350    578
    842 -16344    560
    866 -16356    586
    864 -16314    616
    870 -16346    620
    880 -16352    586
    864 -16326    584
    858 -16334    590
    870 -16372    576
    888 -16336    606
    878 -16350    594
    856 -16360    568
    848 -16370    616
    854 -16396    636
    860 -16346    624
    870 -16358    550
    876 -16328    604
    914 -16338    604
    888 -16324    596
    878 -16362    644
    856 -16334    592
    876 -16356    582
    882 -16326    608
    888 -16356    626
    870 -16358    572
    832 -16330    656
    866 -16354    608
    828 -16350    636
    870 -16336    588
    876 -16350    586
    830 -16358    626
    812 -16332    636
    870 -16342    602
    856 -16320    616
    862 -16356    570
    842 -16334    620
    864 -16322    596
    842 -16362    576
    856 -16340    636
    856 -16374    642
    862 -16346    652
    844 -16340    582
    866 -16362    602
    848 -16328    566
    860 -16324    604
    868 -16348    528
    866 -16358    612
    860 -16346    534
    878 -16350    622
    844 -16348    572
    866 -16314    570
    856 -16324    640
    852 -16346    566
    884 -16332    626
    842 -16354    634
    882 -16356    614
    844 -16346    598
    858 -16360    576
    840 -16360    554
    856 -16352    612
    848 -16342    598
    842 -16342    614
    882 -16322    610
    862 -16326    582
    858 -16376    594
    854 -16348    580
    882 -16334    554
    872 -16330    604
    866 -16342    598
    896 -16322    624
    862 -16322    640
    906 -16346    630
    876 -16346    596
    864 -16342    596
    858 -16352    588
    862 -16354    590
    872 -16354    604
    848 -16354    570
    880 -16360    610
    848 -16336    574
    886 -16332    612
    844 -16374    612
    858 -16360    616
    862 -16364    590
    886 -16310    672
    900 -16376    616
    840 -16338    640
    828 -16332    580
    856 -16344    626
    850 -16348    638
    856 -16388    606
    862 -16376    556
    858 -16352    622
    884 -16338    600
    866 -16334    552
    862 -16350    670
    898 -16350    628
    850 -16300    602
    854 -16322    570
    838 -16346    650
    858 -16326    608
    870 -16362    620
    866 -16332    596
    864 -16346    636
    852 -16334    628
    850 -16294    624
    872 -16356    608
    848 -16298    662
    856 -16342    610
    886 -16368    588
    884 -16332    594
    878 -16346    612
    864 -16332    596
    874 -16356    650
    884 -16348    634
    858 -16366    622
    830 -16336    596
    860 -16340    650
    866 -16334    630
    876 -16340    586
    832 -16380    620
    852 -16332    624
    852 -16360    610
    862 -16324    606
    822 -16380    614
    862 -16366    562
    860 -16352    632
    846 -16384    608
    862 -16338    578
    856 -16348    656
    870 -16358    624
    866 -16354    608
    866 -16354    654
    850 -16348    610
    850 -16376    630
    860 -16334    568
    878 -16372    606
    856 -16340    612
    846 -16360    578
    840 -16380    584
    878 -16318    574
    832 -16330    602
    854 -16336    604
    860 -16346    588
    852 -16326    616
    874 -16324    544
    868 -16352    620
    872 -16330    618
    870 -16322    626
    910 -16364    592
    882 -16328    600
    872 -16378    608
    860 -16314    638
    810 -16314    614
    896 -16360    558
    864 -16352    616
    836 -16338    600
    868 -16346    630
    850 -16300    652
    848 -16348    652
    852 -16356    638
    892 -16324    590
    852 -16356    582
    858 -16330    606
    874 -16350    574
    864 -16342    638
    860 -16364    600
    848 -16354    598
    878 -16364    612
    874 -16330    590
    828 -16348    614
    894 -16380    650
    872 -16340    616
    864 -16382    618
    846 -16338    596
    854 -16330    532
    862 -16346    592
    864 -16348    610
    854 -16368    596
    860 -16352    596
    852 -16334    638
    868 -16354    576
    850 -16324    582
    850 -16364    586
    858 -16332    638
    856 -16338    556
    854 -16340    580
    848 -16364    618
    878 -16326    618
    860 -16366    590
    886 -16312    630
    856 -16358    576
    844 -16352    608
    844 -16320    578
    836 -16324    570
    840 -16348    566
    870 -16350    594
    836 -16320    566
    858 -16314    564
    856 -16346    584
    882 -16336    622
    872 -16348    618
    830 -16344    588
    864 -16362    618
    870 -16316    640
    876 -16378    616
    856 -16314    624
    852 -16318    584
    864 -16354    582
    880 -16370    610
    834 -16366    568
    850 -16354    596
    864 -16334    610
    848 -16348    612
    858 -16334    676
    864 -16362    632
    858 -16342    606
    880 -16336    606
    854 -16384    616
    834 -16334    572
    856 -16338    620
    824 -16326    572
    838 -16360    582
    856 -16352    584
    884 -16348    628
    870 -16330    652
    852 -16350    584
    872 -16340    564
    854 -16360    596
    848 -16342    640
    840 -16326    632
    840 -16384    590
    840 -16326    608
    864 -16344    552
    850 -16356    568
    862 -16328    640
    860 -16324    648
    844 -16350    588
    842 -16364    588
    856 -16328    654
    860 -16370    626
    830 -16322    636
    864 -16356    638
    856 -16310    610
    862 -16362    576
    840 -16354    608
    840 -16352    606
    858 -16338    582
    838 -16338    648
    852 -16352    600
    902 -16336    608
    874 -16356    608
    848 -16338    588
    880 -16362    576
    834 -16342    598
    864 -16354    618
    860 -16360    608
    820 -16322    668
    838 -16338    594
    868 -16332    606
    846 -16336    632
    866 -16352    590
    892 -16320    594
    846 -16320    644
    866 -16354    598
    834 -16332    616
    846 -16354    610
    854 -16320    606
    836 -16362    670
    832 -16328    622
    894 -16350    638
    854 -16362    572
    858 -16338    564
    848 -16342    572
    860 -16362    628
    826 -16336    630
    838 -16360    616
    862 -16356    618
    852 -16330    624
    828 -16376    578
    874 -16324    560
    844 -16318    594
    854 -16348    608
    882 -16342    600
    880 -16356    576
    854 -16354    590
    852 -16334    604
    830 -16358    652
    854 -16360    626
    854 -16346    626
    838 -16342    574
    854 -16342    620
    860 -16340    634
    908 -16354    598
    848 -16338    598
    858 -16346    572
    878 -16340    610
    848 -16336    624
    852 -16320    572
    856 -16342    614
    856 -16348    604
    858 -16366    580
    864 -16326    608
    866 -16334    614
    868 -16358    576
    852 -16370    570
    844 -16368    574
    868 -16318    602
    880 -16366    556
    876 -16352    608
    850 -16340    592
    840 -16370    584
    856 -16336    622
    874 -16348    624
    872 -16334    554
    860 -16304    628
    832 -16350    600
    862 -16386    592
    836 -16370    620
    856 -16348    626
    844 -16374    586
    818 -16346    610
    856 -16344    650
    844 -16324    622
    896 -16360    568
    812 -16354    604
    840 -16346    628
    888 -16340    604
    868 -16368    646
    836 -16366    592
    840 -16350    582
    860 -16346    592
    858 -16348    606
    854 -16362    580
    860 -16340    600
    864 -16354    604
    874 -16326    610
    856 -16344    646
    860 -16336    610
    826 -16344    650
    848 -16336    620
    848 -16324    566
    880 -16336    628
    824 -16362    594
    844 -16352    636
    862 -16322    656
    848 -16336    614
    874 -16364    532
    872 -16322    588
    828 -16358    616
    800 -16328    614
    874 -16356    572
    884 -16308    618
    880 -16338    588
    878 -16326    572
    888 -16338    608
    874 -16370    618
    856 -16334    616
    850 -16330    594
    874 -16376    644
    876 -16364    608
    870 -16328    616
    880 -16338    604
    862 -16332    648
    858 -16320    642
    834 -16362    632
    848 -16354    602
    872 -16352    592
    868 -16306    556
    868 -16346    610
    882 -16340    638
    854 -16334    624
    896 -16352    528
    892 -16380    626
    884 -16340    644
    880 -16334    608
    860 -16336    632
    862 -16370    578
    856 -16388    580
    834 -16326    602
    836 -16362    594
    820 -16378    606
    876 -16340    628
    864 -16346    592
    858 -16354    546
    852 -16338    622
    864 -16352    618
    860 -16338    624
    840 -16354    592
    852 -16358    578
    864 -16296    582
    862 -16322    606
    854 -16328    600
    848 -16324    610
    864 -16316    602
    826 -16318    626
    866 -16344    626
    844 -16344    560
    872 -16370    612
    836 -16342    576
    838 -16332    598
    866 -16342    658
    828 -16368    604
    882 -16338    594
    886 -16292    624
    844 -16362    604
    856 -16332    622
    874 -16324    616
    870 -16378    606
    896 -16334    642
    864 -16396    620
    876 -16322    624
    872 -16350    610
    840 -16334    592
    846 -16368    578
    832 -16342    592
    834 -16374    630
    856 -16340    610
    832 -16372    604
    838 -16306    608
    858 -16350    634
    872 -16354    584
    864 -16342    626
    850 -16342    638
    848 -16342    612
    876 -16320    554
    870 -16370    580
    856 -16334    622
    856 -16340    574
    858 -16364    596
    886 -16338    646
    864 -16312    622
    868 -16310    624
    848 -16332    582
    852 -16384    622
    870 -16352    624
    846 -16324    596
    906 -16378    588
    850 -16342    660
    876 -16368    606
    856 -16358    600
    854 -16342    604
    868 -16358    580
    858 -16342    648
    862 -16346    636
    850 -16350    666
    896 -16340    604
    844 -16326    592
    856 -16350    618
    852 -16314    656
    824 -16380    600
    864 -16334    604
    896 -16350    576
    884 -16338    590
    870 -16338    636
    866 -16368    602
    856 -16352    584
    862 -16338    576
    852 -16374    594
    854 -16302    644
    866 -16370    618
    850 -16360    562
    836 -16326    562
    860 -16328    586
    860 -16324    610
    858 -16346    572
    862 -16364    558
    852 -16374    594
    862 -16366    646
    868 -16356    570
    900 -16326    638
    836 -16386    574
    868 -16332    624
    836 -16368    606
    870 -16326    598
    840 -16318    598
    834 -16330    566
    858 -16374    608
    818 -16338    606
    856 -16340    610
    886 -16354    578
    862 -16316    582
    866 -16324    606
    852 -16344    610
    838 -16348    586
    858 -16348    606
    866 -16322    610
    838 -16318    616
    884 -16336    562
    868 -16344    582
    890 -16366    588
    904 -16364    614
    852 -16306    646
    870 -16328    632
    848 -16346    630
    838 -16354    588
    876 -16328    620
    854 -16322    630
    838 -16350    604
    874 -16330    646
    856 -16376    594
    852 -16336    554
    864 -16350    576
    856 -16380    572
    876 -16334    598
    864 -16336    622
    834 -16344    586
    838 -16330    622
    880 -16330    602
    872 -16346    594
    846 -16324    616
    884 -16346    584
    874 -16356    612
    836 -16356    612
    886 -16342    594
    874 -16370    560
    854 -16346    596
    886 -16366    632
    882 -16320    596
    842 -16350    612
    870 -16356    594
    882 -16386    572
    860 -16354    588
    858 -16334    620
    822 -16358    600
    870 -16344    600
    826 -16372    620
    862 -16342    608
    866 -16354    582
    846 -16354    614
    864 -16368    580
    870 -16340    628
    866 -16306    646
    880 -16338    632
    874 -16338    606
    880 -16364    606
    854 -16352    624
    838 -16352    590
    884 -16354    654
    842 -16328    542
    866 -16348    638
    854 -16362    612
    870 -16340    592
    874 -16348    576
    854 -16310    610
    866 -16338    594
    880 -16374    624
    848 -16338    602
    892 -16364    614
    866 -16344    568
    822 -16342    602
    876 -16354    592
    870 -16356    608
    874 -16346    598
    836 -16356    598
    846 -16348    652
    852 -16338    582
    866 -16350    588
    848 -16338    582
    856 -16364    602
    854 -16338    574
    870 -16362    636
    856 -16334    578
    870 -16368    652
    860 -16362    596
    852 -16372    606
    890 -16308    624
    856 -16352    554
    822 -16302    582
    844 -16370    580
    872 -16340    538
    868 -16360    586
    888 -16324    582
    870 -16386    610
    846 -16306    610
    862 -16364    632
    846 -16332    596
    872 -16346    598
    844 -16340    618
    848 -16336    634
    832 -16340    576
    896 -16344    632
    874 -16340    628
    864 -16336    586
    874 -16328    650
    860 -16326    634
    870 -16336    610
    842 -16336    598
    886 -16336    630
    876 -16380    582
    856 -16328    604
    896 -16336    642
    868 -16330    562
    842 -16318    592
    852 -16342    544
    880 -16338    562
    878 -16318    608
    854 -16338    590
    872 -16328    582
    862 -16332    602
    872 -16362    616
    892 -16350    608
    866 -16358    610
    864 -16320    614
    844 -16364    604
    874 -16338    574
    836 -16336    612
    840 -16342    640
    846 -16316    570
    884 -16326    582
    822 -16366    600
    852 -16346    600
    858 -16338    612
    846 -16350    630
    860 -16334    596
    878 -16360    634
    888 -16336    630
    874 -16348    618
    856 -16332    652
    850 -16340    604
    856 -16352    642
    886 -16348    598
    904 -16332    594
    868 -16350    576
    854 -16324    570
    862 -16344    658
    876 -16352    658
    872 -16322    626
    852 -16324    596
    848 -16364    584
    852 -16356    554
    836 -16354    572
    894 -16340    612
    846 -16320    590
    850 -16350    572
    862 -16336    598
    888 -16326    608
    880 -16334    624
    852 -16300    622
    844 -16360    624
    856 -16322    572
    882 -16330    594
    850 -16330    618
    880 -16342    580
    830 -16328    580
    862 -16338    576
    876 -16330    592
    872 -16352    600
    844 -16354    566
    874 -16306    624
    878 -16376    582
    864 -16324    630
    890 -16364    546
    868 -16356    640
    860 -16328    622
    868 -16344    584
    862 -16378    592
    836 -16374    592
    876 -16362    602
    884 -16320    604
    846 -16346    650
    858 -16346    610
    854 -16322    642
    868 -16358    618
    886 -16340    602
    862 -16354    586
    832 -16352    608
    858 -16306    584
    854 -16354    592
    878 -16372    578
    844 -16318    630
    850 -16384    606
    862 -16324    596
    870 -16328    590
    844 -16344    646
    890 -16334    616
    878 -16334    638
    836 -16358    572
    870 -16316    588
    862 -16366    576
    852 -16322    538
    868 -16326    572
    856 -16374    596
    902 -16334    540
    890 -16340    614
    846 -16352    564
    840 -16342    594
    858 -16350    614
    868 -16318    592
    858 -16344    606
    878 -16352    602
    826 -16334    624
    898 -16368    590
    860 -16356    612
    880 -16336    582
    850 -16360    622
    860 -16330    600
    878 -16324    590
    824 -16358    582
    870 -16310    572
    868 -16356    638
    852 -16344    618
    878 -16338    668
    834 -16346    614
    874 -16324    570
    850 -16338    608
    868 -16370    614
    850 -16346    610
    872 -16352    612
    874 -16344    652
    836 -16324    580
    876 -16340    596
    842 -16336    634
    870 -16352    626
    878 -16358    558
    866 -16392    594
    842 -16344    570
    856 -16350    584
    846 -16334    596
    868 -16346    598
    842 -16350    606
    848 -16336    598
    890 -16362    572
    886 -16318    568
    870 -16360    590
    850 -16350    574
    856 -16328    642
    826 -16354    642
    856 -16336    600
    848 -16320    614
    882 -16340    632
    872 -16330    600
    858 -16310    612
    864 -16362    614
    854 -16328    612
    858 -16354    624
    824 -16354    550
    858 -16332    632
    874 -16340    664
    882 -16366    598
    864 -16342    598
    854 -16328    648
    862 -16336    598
    850 -16332    622
    846 -16350    618
    842 -16364    616
    872 -16360    614
    884 -16360    628
    862 -16352    608
    858 -16356    652
    854 -16350    632
    848 -16316    582
    862 -16370    590
    888 -16364    634
    824 -16360    612
    852 -16336    618
    864 -16338    590
    836 -16382    636
    850 -16310    566
    868 -16334    544
    868 -16340    588
    836 -16338    604
    856 -16352    558
    840 -16352    602
    848 -16308    620
    870 -16344    602
    858 -16326    578
    854 -16354    658
    878 -16348    590
    854 -16372    614
    822 -16356    548
    852 -16336    636
    850 -16378    610
    838 -16386    596
    852 -16328    626
    874 -16328    602
    892 -16350    612
    852 -16334    588
    860 -16362    606
    864 -16356    628
    854 -16342    622
    838 -16358    594
    824 -16312    594
    846 -16336    556
    830 -16336    614
    882 -16310    590
    908 -16346    614
    860 -16372    592
    856 -16376    636
    866 -16372    638
    882 -16346    586
    852 -16330    626
    890 -16336    594
    854 -16344    582
    872 -16322    574
    852 -16352    618
    856 -16334    618
    846 -16342    580
    866 -16326    612
    858 -16340    606
    888 -16350    568
    860 -16346    530
    858 -16356    590
    888 -16372    602
    854 -16350    618
    864 -16356    598
    838 -16348    610
    846 -16366    634
    834 -16354    592
    860 -16348    620
    858 -16346    594
    828 -16352    570
    830 -16338    634
    886 -16338    606
    880 -16364    608
    842 -16338    594
    828 -16366    550
    870 -16334    620
    844 -16356    596
    860 -16300    618
    862 -16350    578
    858 -16360    656
    844 -16340    606
    858 -16350    592
    870 -16372    624
    814 -16358    598
    854 -16334    628
    854 -16340    650
    850 -16326    626
    870 -16344    562
    878 -16312    540
    906 -16356    556
    842 -16346    604
    884 -16310    628
    860 -16356    606
    864 -16340    542
    874 -16338    646
    880 -16322    634
    846 -16344    608
    866 -16346    604
    846 -16350    628
    846 -16356    566
    840 -16364    588
    846 -16366    630
    836 -16330    560
    844 -16352    616
    866 -16338    624
    864 -16318    614
    860 -16364    640
    872 -16346    628
    846 -16380    608
    834 -16318    630
    826 -16326    584
    864 -16346    624
    866 -16338    590
    844 -16356    594
    854 -16350    630
    854 -16344    
