   1150    -54 -15938
   1140    -50 -15942
   1124    -44 -15926
   1096    -70 -15916
   1120    -76 -15902
   1126    -44 -15904
   1118    -60 -15972
   1100    -34 -15972
   1094    -48 -15956
   1108    -58 -15918
   1118    -42 -15950
   1116    -58 -15954
   1070    -42 -15992
   1088    -64 -15936
   1114    -42 -15954
   1094    -68 -15976
   1126    -70 -15956
   1110    -56 -15954
   1112    -32 -15928
   1118    -68 -15966
   1118    -32 -15966
   1098    -52 -15932
   1140    -54 -15960
   1134    -58 -15954
   1088    -62 -15960
   1098    -92 -15988
   1124    -74 -15980
   1142    -48 -15950
   1110    -64 -15960
   1114    -48 -15916
   1084    -50 -15960
   1108    -14 -16002
   1122    -60 -15962
   1112    -60 -15958
   1130    -60 -15930
   1124    -48 -15910
   1134    -14 -15950
   1140    -46 -15972
   1104    -34 -15976
   1102    -26 -15954
   1120    -68 -15994
   1106    -46 -15938
   1122    -48 -15958
   1106    -64 -15902
   1104    -48 -15952
   1086    -44 -15960
   1122    -42 -15978
   1116    -32 -15960
   1120    -56 -15958
   1098    -32 -15964
   1122    -40 -15956
   1124    -24 -15946
   1100    -42 -15942
   1122    -56 -15936
   1070    -42 -15948
   1132    -54 -15964
   1122    -50 -15902
   1142    -26 -15936
   1118    -48 -16008
   1098    -46 -15968
   1110    -74 -15938
   1122    -70 -15946
   1112    -28 -15940
   1128    -38 -15970
   1156    -94 -15904
   1116    -40 -15954
   1106    -32 -15960
   1110    -54 -15914
   1094    -56 -15974
   1092    -58 -15966
   1114    -42 -15964
   1134    -42 -15974
   1066    -90 -15938
   1076    -78 -15976
   1118    -30 -15972
   1138    -50 -15950
   1114    -40 -15944
   1108    -58 -15938
   1100    -52 -15976
   1086    -54 -15962
   1118    -52 -15916
   1106    -48 -15978
   1114    -46 -15926
   1110    -86 -15934
   1120    -64 -15952
   1114    -80 -15962
   1138    -62 -15928
   1134    -18 -15950
   1136    -42 -15924
   1102    -64 -15948
   1118    -26 -15950
   1118    -38 -15960
   1122    -48 -15988
   1124    -24 -15952
   1108    -66 -15938
   1088    -48 -15980
   1128    -28 -15916
   1128    -78 -15984
   1134    -54 -15962
   1074    -48 -15934
   1136    -34 -15956
   1108    -52 -15994
   1132    -64 -15964
   1114    -66 -15954
   1090    -12 -15898
   1108    -38 -15994
   1158    -52 -15922
   1128    -72 -15942
   1116    -66 -15922
   1096    -34 -15924
   1098    -50 -15928
   1114    -54 -16004
   1098    -58 -15956
   1106    -62 -15940
   1116    -16 -15978
   1128    -32 -15958
   1110    -74 -15950
   1120    -90 -15968
   1098    -52 -15928
   1108    -32 -15976
   1104    -40 -15938
   1124    -74 -15950
   1102    -84 -15920
   1124    -58 -15942
   1158    -22 -15910
   1120    -40 -15956
   1100    -46 -15970
   1144    -64 -15990
   1120    -40 -15908
   1106    -60 -15976
   1122    -38 -15922
   1112    -60 -15936
   1120    -60 -15962
   1144    -74 -15886
   1096    -12 -15886
   1104    -42 -15948
   1102    -42 -15950
   1130    -72 -15942
   1140    -46 -15980
   1128    -62 -15980
   1118    -32 -15926
   1100    -64 -15972
   1118    -56 -15938
   1126    -72 -15976
   1094     -6 -15928
   1122    -12 -15972
   1144    -72 -15998
   1112    -60 -15958
   1116    -48 -15934
   1124    -16 -15918
   1148    -56 -15942
   1106    -70 -15948
   1148    -32 -15964
   1124    -60 -15976
   1118     -4 -15954
   1134    -56 -15986
   1130    -68 -15954
   1126    -32 -15942
   1138    -60 -15956
   1094    -40 -15980
   1152    -46 -15948
   1114    -34 -15954
   1124    -50 -15962
   1128    -46 -15934
   1112    -52 -15958
   1110    -46 -15928
   1086    -50 -15940
   1080    -70 -15980
   1086    -82 -15992
   1110    -46 -15930
   1112    -42 -15934
   1132    -64 -15976
   1126    -66 -15928
   1102    -32 -15954
   1134    -70 -15916
   1110    -66 -15986
   1138    -58 -15968
   1096    -60 -15968
   1084    -58 -15986
   1114    -20 -15970
   1130    -20 -15904
   1128    -54 -15954
   1116    -68 -15946
   1066    -74 -15964
   1062    -74 -15956
   1090    -58 -16028
   1112    -58 -15954
   1122    -54 -15954
   1128    -30 -15932
   1128    -36 -15958
   1098    -66 -15930
   1126    -56 -15956
   1106    -52 -15960
   1092    -44 -15948
   1074    -46 -15948
   1076    -58 -15898
   1122    -36 -15966
   1148    -52 -15974
   1116    -42 -15922
   1144    -42 -15946
   1134    -38 -15938
   1110    -78 -15990
   1126    -56 -15988
   1076    -42 -15924
   1122    -34 -15956
   1122    -42 -15964
   1094    -60 -15938
   1116    -50 -15942
   1144    -44 -15906
   1106    -50 -15958
   1104    -72 -15986
   1148    -56 -15936
   1106    -44 -15966
   1120    -46 -15980
   1120    -40 -15966
   1088    -60 -15978
   1138    -60 -15932
   1124    -84 -15920
   1144    -68 -15938
   1136    -72 -15946
   1106    -44 -15958
   1136    -44 -15934
   1114    -82 -15962
   1092    -46 -15958
   1102      0 -15936
   1118    -64 -15940
   1098    -42 -15914
   1138    -38 -15974
   1144    -52 -15950
   1130    -46 -15948
   1122    -74 -15972
   1104    -68 -15950
   1112    -58 -16018
   1154    -48 -15932
   1128    -34 -15986
   1110    -72 -15962
   1118    -40 -15928
   1138    -24 -15910
   1134    -30 -15956
   1092    -34 -15970
   1114    -66 -15936
   1136    -44 -15948
   1090    -60 -15982
   1082    -58 -15920
   1124    -50 -15946
   1104    -62 -15952
   1092    -46 -15952
   1136    -52 -15976
   1112    -38 -15964
   1138    -36 -15916
   1086    -60 -15956
   1124    -68 -15946
   1128    -30 -15936
   1126    -48 -15978
   1108    -24 -15956
   1114    -66 -15944
   1142    -40 -15896
   1102    -42 -15964
   1116    -14 -15926
   1108    -82 -15962
   1102    -58 -15934
   1096    -40 -15984
   1098    -54 -15910
   1084    -46 -15978
   1116    -36 -15982
   1100    -72 -15996
   1146    -50 -15964
   1106    -36 -15932
   1114    -60 -15924
   1118    -56 -15988
   1130    -74 -15996
   1088    -36 -15956
   1106    -46 -15964
   1120    -50 -15944
   1114    -54 -15976
   1136    -74 -15962
   1088    -66 -15988
   1116    -56 -15972
   1106    -56 -15972
   1110    -60 -15910
   1114    -52 -15970
   1098    -32 -15994
   1120    -18 -15972
   1138    -58 -15998
   1108    -70 -15966
   1130    -54 -15956
   1138    -60 -15962
   1108    -34 -15988
   1100    -46 -15918
   1118    -48 -15916
   1102    -64 -15978
   1132    -68 -15984
   1142    -30 -16002
   1132    -52 -16036
   1144    -44 -15954
   1116    -48 -15958
   1124    -46 -15948
   1114    -64 -15912
   1100    -46 -15956
   1100    -42 -15950
   1066    -82 -15934
   1096    -78 -15946
   1110    -60 -15956
   1098    -68 -15944
   1116    -68 -15868
   1140    -62 -16002
   1116    -64 -15988
   1132    -64 -15942
   1100    -92 -15952
   1114    -80 -16012
   1124    -62 -15956
   1110    -38 -15958
   1098    -68 -15968
   1122    -54 -15982
   1112    -44 -15946
   1126    -48 -15986
   1144    -40 -15966
   1108    -44 -15982
   1102    -50 -15970
   1112    -76 -15970
   1104    -26 -15938
   1120    -56 -15960
   1144    -32 -15978
   1106     -4 -15958
   1114    -36 -15936
   1144    -52 -15984
   1106    -62 -15952
   1140    -32 -15976
   1102    -50 -15968
   1096    -48 -15944
   1096    -38 -15982
   1118    -46 -15928
   1098    -56 -15964
   1100    -50 -15960
   1158    -44 -15940
   1088    -58 -15960
   1112    -62 -15960
   1110    -46 -15890
   1144    -46 -15930
   1100    -46 -15918
   1104    -58 -15948
   1142    -30 -15924
   1122    -60 -15906
   1100    -40 -15952
   1128    -40 -15932
   1094    -32 -15952
   1130    -44 -15966
   1114    -66 -15936
   1070    -58 -15930
   1112    -30 -15932
   1130    -44 -15950
   1130    -26 -15926
   1104    -32 -16020
   1120    -60 -15960
   1136    -38 -15922
   1110    -38 -15962
   1126    -20 -15962
   1096    -68 -15926
   1136    -16 -15946
   1116    -60 -15946
   1126    -48 -15972
   1116    -64 -15948
   1112    -48 -15964
   1068    -38 -15912
   1124    -62 -15994
   1120    -66 -15892
   1096    -40 -15958
   1128    -30 -15970
   1140    -36 -15944
   1114    -56 -15970
   1094    -52 -15940
   1120    -34 -16014
   1104    -44 -15998
   1136    -70 -15940
   1148    -44 -15930
   1112    -56 -15996
   1118    -48 -15984
   1138    -58 -15916
   1108    -28 -16020
   1116    -34 -15996
   1136    -78 -16016
   1108    -42 -15960
   1128    -22 -15972
   1136    -52 -15962
   1112    -62 -15948
   1116    -54 -15962
   1112    -60 -15928
   1110    -76 -15916
   1136    -70 -15992
   1118    -36 -15920
   1102    -30 -15976
   1096    -60 -15972
   1112    -32 -15902
   1126    -58 -15948
   1102    -62 -15940
   1066    -58 -15964
   1116    -66 -15986
   1118    -44 -15936
   1090    -64 -15932
   1106    -62 -15998
   1116    -52 -15984
   1100    -56 -15986
   1134    -60 -15954
   1090    -86 -15904
   1132    -54 -16002
   1122    -68 -15968
   1138    -46 -15954
   1134    -52 -15926
   1110    -60 -15952
   1132    -68 -15952
   1106    -50 -15946
   1118    -18 -15950
   1118    -54 -15982
   1134    -62 -15932
   1098    -66 -15902
   1116    -48 -15968
   1114    -38 -15980
   1116    -32 -15984
   1102    -52 -15960
   1122    -62 -15966
   1120    -48 -15978
   1122    -56 -15980
   1110    -66 -15904
   1114    -52 -15934
   1076    -68 -15944
   1096    -78 -15928
   1118    -24 -15934
   1122    -18 -15922
   1116    -74 -15946
   1110    -56 -16016
   1114    -58 -16014
   1122    -40 -15952
   1118    -22 -15916
   1118    -58 -15926
   1144    -32 -15970
   1116    -42 -15936
   1122    -66 -15910
   1096    -28 -15910
   1118    -70 -15934
   1138    -68 -15974
   1104    -74 -15946
   1122    -14 -15944
   1112    -34 -15970
   1122    -46 -15968
   1110    -82 -15968
   1124    -52 -15978
   1100    -50 -15970
   1090    -50 -15956
   1112    -44 -15954
   1096    -76 -15956
   1086    -52 -15938
   1104    -68 -15952
   1110    -52 -15962
   1116    -76 -15966
   1116    -48 -15966
   1106    -48 -15978
   1086    -32 -15968
   1112    -62 -15982
   1088    -46 -15974
   1122    -58 -15910
   1108    -58 -15960
   1130    -42 -16000
   1108    -46 -15928
   1118    -66 -15962
   1104    -68 -15906
   1094    -42 -15972
   1122    -28 -15980
   1116    -42 -15972
   1140    -48 -15958
   1108    -42 -15898
   1096    -46 -15926
   1164    -38 -15948
   1100    -70 -15928
   1154    -40 -15914
   1140    -34 -15924
   1154    -42 -15964
   1108    -40 -15928
   1130    -30 -15988
   1122    -56 -15986
   1122    -34 -15976
   1116    -60 -15976
   1114    -54 -15924
   1122    -42 -15956
   1106    -44 -15954
   1136    -66 -15988
   1136    -54 -15982
   1128    -62 -15950
   1124    -58 -15958
   1120    -72 -15934
   1124    -30 -15904
   1088     -8 -15938
   1100    -54 -15966
   1116    -42 -15974
   1082    -66 -15976
   1112    -26 -15952
   1096    -94 -15962
   1122    -68 -15964
   1074    -36 -15944
   1138    -72 -15958
   1132    -64 -15922
   1100    -40 -15980
   1092    -28 -15944
   1110    -54 -15984
   1094    -64 -15990
   1104    -28 -15958
   1082    -50 -15944
   1086    -44 -15950
   1102    -68 -15928
   1112    -40 -15964
   1122    -26 -15960
   1150    -50 -15938
   1136    -54 -15958
   1098    -54 -15922
   1136    -36 -15960
   1100    -42 -15986
   1078    -50 -15972
   1168    -66 -15944
   1094    -58 -15952
   1108    -40 -15964
   1124    -24 -15932
   1090    -58 -15946
   1134    -58 -15950
   1110    -36 -15964
   1136    -52 -15974
   1080    -26 -15962
   1118    -68 -15990
   1088    -46 -15922
   1138    -52 -15946
   1122    -62 -15940
   1132    -38 -15982
   1128    -22 -15964
   1094    -36 -15974
   1106    -68 -15962
   1110    -78 -15956
   1092    -46 -15942
   1108    -66 -15956
   1114    -52 -15922
   1138    -32 -15912
   1108    -42 -15924
   1116    -68 -15900
   1130    -62 -15944
   1130    -66 -15940
   1122    -48 -15964
   1118    -56 -15908
   1062    -68 -15928
   1138    -54 -15970
   1136    -42 -16006
   1116    -50 -15958
   1088    -44 -15942
   1144    -14 -15926
   1090    -44 -15940
   1118    -34 -15966
   1140    -48 -15944
   1108    -38 -15966
   1128    -26 -15984
   1128    -50 -15954
   1104    -48 -15968
   1106    -42 -15940
   1128    -70 -15960
   1082    -54 -15930
   1112    -32 -15938
   1122    -36 -15952
   1108    -66 -15962
   1110    -38 -15940
   1126     -8 -15980
   1114    -24 -15954
   1108    -34 -15916
   1104    -40 -15952
   1128    -36 -16004
   1102    -44 -15942
   1114    -24 -15962
   1094    -68 -15960
   1130    -96 -15956
   1114    -66 -15970
   1104    -64 -15988
   1144    -56 -15954
   1120    -22 -15924
   1084    -58 -15944
   1094    -44 -15914
   1072    -60 -15948
   1134    -40 -15976
   1122    -62 -15944
   1104    -74 -15940
   1090    -82 -15924
   1096    -62 -15944
   1124    -36 -15930
   1116    -68 -15908
   1082    -58 -15940
   1112    -20 -15944
   1056    -48 -15956
   1092    -82 -15942
   1118    -82 -15990
   1106    -40 -15954
   1136    -50 -15948
   1092    -32 -15942
   1084    -42 -15968
   1116    -78 -15982
   1138    -40 -15974
   1114    -60 -15986
   1108    -42 -15970
   1098    -20 -15980
   1090    -64 -15914
   1108    -36 -15956
   1152    -32 -15924
   1102    -50 -15954
   1106    -48 -15990
   1096    -40 -15964
   1080    -44 -15942
   1140    -46 -15992
   1128    -28 -15982
   1128    -72 -15970
   1120    -58 -15984
   1090    -84 -15982
   1118    -52 -15978
   1124    -48 -15950
   1128    -90 -16000
   1144    -44 -15898
   1114    -42 -15938
   1130    -56 -16004
   1112    -26 -15930
   1100    -92 -15962
   1138    -50 -15928
   1082    -46 -15948
   1110    -40 -15954
   1134    -50 -15962
   1104    -42 -15920
   1128    -88 -15980
   1124      2 -15950
   1102    -60 -15958
   1100    -44 -15968
   1138    -28 -15960
   1102    -62 -15958
   1124    -48 -15980
   1126    -48 -15940
   1134    -40 -15930
   1092    -38 -15946
   1094    -28 -15982
   1116    -40 -15944
   1114    -62 -15970
   1136    -52 -15908
   1134    -58 -15954
   1120    -68 -15972
   1120    -62 -15972
   1128    -18 -15968
   1086    -60 -15944
   1096    -40 -15968
   1114    -86 -15930
   1112    -28 -15970
   1116    -66 -15996
   1118    -72 -15944
   1126    -46 -15968
   1054    -50 -15870
   1112    -32 -15896
   1128    -46 -15928
   1090    -56 -15978
   1106    -54 -15982
   1132    -68 -15958
   1142    -62 -15922
   1118    -38 -15970
   1094    -70 -15920
   1124    -70 -15982
   1132    -70 -15972
   1116    -96 -15938
   1116    -68 -15938
   1132    -76 -15958
   1102    -66 -15978
   1134    -28 -15948
   1140    -30 -15948
   1158    -16 -15936
   1118    -74 -15954
   1132    -46 -15894
   1136    -60 -15974
   1098    -76 -15966
   1122    -50 -15950
   1146    -32 -15922
   1138    -54 -15948
   1112    -36 -15908
   1110    -38 -15934
   1114    -42 -15956
   1112    -72 -15976
   1090    -52 -15908
   1104    -30 -16004
   1120    -52 -15942
   1132    -50 -15992
   1104    -22 -15972
   1106    -52 -15974
   1100    -36 -15840
   1120    -40 -16024
   1090    -18 -15882
   1138    -60 -15990
   1122    -46 -15940
   1122    -46 -15978
   1114    -54 -15958
   1128    -54 -15950
   1102    -16 -15878
   1154    -66 -15996
   1074    -54 -15910
   1136    -28 -15974
   1106    -68 -15924
   1090    -56 -15948
   1112    -62 -15956
   1130    -50 -15972
   1100    -26 -15948
   1134    -36 -15994
   1102    -50 -15904
   1094    -46 -16010
   1094    -74 -15936
   1078    -48 -15946
   1098    -50 -15962
   1120    -62 -15940
   1094    -48 -15950
   1092    -66 -16006
   1126    -62 -15982
   1098    -16 -15990
   1126    -52 -15952
   1112    -66 -15968
   1114    -42 -15902
   1098    -56 -15968
   1152    -48 -15932
   1126    -52 -15968
   1100    -92 -15876
   1132    -46 -16004
   1106    -46 -15910
   1136    -50 -15978
   1100    -56 -15958
   1106    -84 -16000
   1130    -50 -15902
   1144    -28 -16012
   1100    -40 -15918
   1086    -44 -15944
   1080    -70 -15940
   1126    -52 -16008
   1096    -62 -15922
   1128    -52 -16038
   1120    -48 -15934
   1144    -50 -15936
   1130    -42 -15950
   1118    -42 -15942
   1146    -50 -15922
   1106    -52 -15952
   1140    -52 -15926
   1148    -36 -15978
   1118    -50 -15938
   1116    -60 -15902
   1116    -48 -15914
   1128    -54 -15960
   1138    -50 -15978
   1128    -30 -15942
   1104    -56 -15930
   1108    -68 -15968
   1120    -46 -15918
   1144    -36 -15970
   1096    -76 -15928
   1134    -90 -15968
   1130    -38 -15944
   1156    -54 -16006
   1096    -68 -15930
   1096    -62 -15970
   1120    -60 -15906
   1170    -30 -15968
   1104    -76 -15924
   1132    -28 -15944
   1112    -54 -15964
   1156    -54 -15930
   1130    -80 -15970
   1116    -62 -15960
   1088    -38 -15932
   1108    -58 -16016
   1120    -18 -15942
   1108    -56 -15966
   1134    -22 -15936
   1110    -78 -15904
   1126    -64 -15926
   1082    -48 -15966
   1102    -56 -15948
   1118    -48 -15976
   1102    -72 -15952
   1140    -30 -15954
   1130    -70 -15976
   1152    -38 -15926
   1124    -44 -15982
   1128    -46 -15904
   1140    -68 -15986
   1120    -60 -15958
   1110    -30 -15954
   1086    -64 -15940
   1162    -48 -15948
   1144    -56 -15936
   1144    -46 -15954
   1154    -70 -15948
   1076    -72 -15950
   1092    -18 -15948
   1138    -46 -15918
   1136    -64 -15982
   1112    -84 -15962
   1086    -56 -15960
   1112    -80 -15952
   1108    -34 -15958
   1110    -48 -15960
   1134    -64 -16020
   1098    -84 -15972
   1114    -76 -15922
   1132    -60 -15938
   1110    -60 -15914
   1102    -80 -15962
   1088    -54 -15956
   1088    -94 -15908
   1134    -86 -15946
   1102    -44 -15970
   1146    -86 -15944
   1118    -26 -15944
   1106    -64 -15992
   1078    -72 -15964
   1134    -60 -15990
   1106    -48 -15920
   1140    -72 -15962
   1104    -56 -15922
   1128    -80 -15944
   1138    -60 -15988
   1096    -52 -15970
   1110    -50 -15928
   1106    -38 -15996
   1148    -72 -15978
   1128    -40 -15964
   1144    -48 -15972
   1136    -34 -15958
   1108    -62 -15946
   1114    -38 -15966
   1094    -58 -15968
   1116    -44 -15972
   1092    -42 -15960
   1088    -56 -15968
   1106    -88 -15976
   1102    -54 -15936
   1112    -50 -16004
   1134    -68 -15932
   1084    -82 -15956
   1130    -64 -15964
   1098    -38 -15978
   1096    -62 -15962
   1126    -44 -15970
   1142    -36 -15956
   1138    -66 -15930
   1096    -52 -15940
   1108    -52 -15970
   1088    -38 -15976
   1102    -82 -15956
   1110    -50 -15966
   1116    -42 -15934
   1096    -64 -15994
   1094    -54 -15954
   1102    -54 -15938
   1126    -52 -15968
   1112    -24 -15928
   1096    -20 -15958
   1122    -66 -15974
   1120    -84 -15962
   1114    -34 -15960
   1118    -62 -15994
   1088    -36 -15936
   1126    -36 -15966
   1108    -74 -15914
   1130    -46 -15898
   1112    -20 -15984
   1090    -48 -15978
   1096    -40 -15948
   1156    -38 -15976
   1116    -48 -15964
   1114    -62 -15946
   1094    -62 -15942
   1084    -64 -15950
   1116    -62 -15982
   1098    -46 -15976
   1150    -68 -15984
   1114    -64 -16014
   1126    -70 -15964
   1086    -64 -15960
   1062    -42 -15974
   1114    -16 -15948
   1092    -74 -15938
   1136    -54 -15964
   1126    -44 -15950
   1100    -32 -15930
   1090    -50 -15920
   1138    -82 -15932
   1102    -78 -15932
   1124    -70 -15912
   1122    -52 -15924
   1114    -52 -15942
   1116    -54 -15950
   1116    -34 -15968
   1140    -56 -15900
   1130    -56 -15908
   1114    -50 -15972
   1108    -42 -15988
   1098    -24 -15994
   1134    -44 -15984
   1128    -54 -15962
   1132    -30 -15992
   1104    -56 -15964
   1108    -62 -15968
   1114    -44 -15982
   1120    -40 -15994
   1090    -46 -15928
   1092    -82 -15972
   1120    -68 -15906
   1126    -62 -15986
   1112    -60 -15990
   1118    -60 -15964
   1082     -4 -15992
   1098    -64 -15932
   1122    -68 -15940
   1126    -64 -15978
   1124    -56 -15944
   1098    -46 -15974
   1084    -28 -15936
   1118    -68 -15946
   1118    -48 -15964
   1098    -50 -15956
   1092    -64 -15948
   1082    -64 -15962
   1112    -54 -15978
   1122    -66 -15960
   1150    -30 -15958
   1110    -38 -15982
   1112    -26 -15962
   1136    -28 -15992
   1120    -76 -15978
   1138    -36 -15978
   1130    -36 -15988
   1082    -52 -16008
   1076    -62 -15954
   1132    -26 -15998
   1106    -68 -15994
   1130    -86 -15966
   1098    -40 -15942
   1126    -60 -15962
   1104    -54 -15946
   1130    -96 -15938
   1104    -60 -15946
   1086    -30 -15930
   1096    -48 -15978
   1102    -72 -15962
   1072    -52 -15964
   1096    -36 -15986
   1134    -84 -15962
   1094    -68 -15954
   1104    -38 -15934
   1092    -38 -15968
   1146    -50 -15976
   1148    -54 -15982
   1122    -56 -15908
   1132    -82 -15940
   1104    -82 -15906
   1092    -54 -15924
   1082    -68 -16006
   1102    -42 -15982
   1130    -28 -15944
   1102    -62 -15950
   1112    -32 -15970
   1102    -58 -15996
   1072    -10 -15968
   1122    -42 -16012
   1132    -46 -15988
   1106    -38 -15982
   1100    -36 -15974
   1118    -34 -15942
   1140    -36 -16002
   1128    -64 -16008
   1114    -50 -15940
   1102    -48 -15964
   1110    -50 -15978
   1126    -36 -15954
   1122    -42 -15972
   1124    -66 -15950
   1106    -66 -15962
   1130    -64 -15944
   1106    -30 -16026
   1118    -76 -15986
   1128    -62 -15986
   1116    -46 -15952
   1142    -34 -16006
   1116    -44 -15950
   1130    -74 -15938
   1110    -38 -15992
   1084    -48 -15960
   1112    -42 -15974
   1114    -76 -15946
   1118    -72 -15954
   1104    -44 -15942
   1124    -44 -15948
   1142    -28 -15978
   1124    -56 -15946
   1130    -60 -15932
   1124    -72 -15978
   1118    -52 -15934
   1150    -58 -15982
   1106    -38 -15948
   1086    -54 -15992
   1122    -36 -15936
   1098    -30 -15952
   1106    -36 -15952
   1104    -36 -15920
   1134    -46 -15942
   1114    -46 -15926
   1102    -40 -15978
   1118    -42 -15928
   1124    -74 -15946
   1130    -66 -15966
   1116    -26 -15948
   1112    -78 -16014
   1110    -50 -15944
   1108    -42 -15946
   1098    -36 -15960
   1116    -76 -15948
   1128    -30 -15906
   1120    -58 -15956
   1106    -58 -15946
   1106    -40 -15926
   1082    -36 -15942
   1134    -66 -15954
   1134    -28 -15924
   1138    -40 -15900
   1124    -52 -15966
   1092    -32 -15940
   1116    -56 -15898
   1112    -56 -15994
   1110    -76 -15970
   1080    -60 -15964
   1120    -62 -15922
   1118    -32 -15958
   1088    -40 -15962
   1092    -44 -15964
   1116    -58 -15924
   1098    -32 -15974
   1128    -64 -16018
   1106    -44 -15986
   1136    -56 -15964
   1118    -62 -15964
   1100    -70 -15960
   1082    -50 -15958
   1078    -44 -15930
   1128    -60 -15968
   1136    -28 -15902
   1118    -40 -15936
   1106    -50 -15982
   1100    -50 -15938
   1118    -80 -15962
   1098    -72 -15930
   1118    -50 -15926
   1096    -46 -15960
   1102    -40 -15992
   1100    -58 -15954
   1108    -54 -15912
   1152    -44 -15918
   1112    -22 -15962
   1112    -50 -15918
   1102    -40 -15936
   1088    -38 -15908
   1150    -44 -15938
   1108    -60 -15954
   1134    -52 -15950
   1102    -48 -15946
   1098    -32 -15954
   1118    -56 -15954
   1120    -26 -15986
   1112    -78 -15994
   1138    -36 -16000
   1090    -72 -15960
   1114    -74 -15964
   1092    -44 -15962
   1126    -58 -15954
   1128    -44 -15964
   1124    -42 -15960
   1120    -78 -15908
   1112    -36 -15946
   1132    -44 -15972
   1132    -68 -15982
   1134    -68 -15992
   1112    -52 -15954
   1108    -58 -15988
   1072    -44 -15934
   1108    -34 -15994
   1102    -46 -15932
   1120    -78 -15904
   1120    -60 -15976
   1122    -84 -15916
   1126    -84 -15942
   1096    -18 -15966
   1102    -82 -15938
   1096    -24 -15932
   1116    -70 -15944
   1138    -50 -15954
   1122    -48 -15988
   1062    -56 -15946
   1142    -36 -15958
   1112    -54 -15938
   1100    -14 -15934
   1098    -12 -15898
   1120    -28 -15970
   1116    -38 -15902
   1110    -44 -15968
   1150    -34 -15952
   1164    -58 -15960
   1144    -50 -15988
   1106    -60 -15908
   1116    -54 -16004
   1094    -46 -15934
   1096    -66 -16004
   1096    -24 -15952
   1110    -44 -15992
   1092    -62 -15972
   1132    -42 -16010
   1128    -48 -15952
   1126    -66 -15934
   1102    -20 -15920
   1108    -72 -15950
   1084    -62 -16020
   1146    -94 -15958
   1106    -46 -15984
   1104    -38 -15930
   1132    -64 -15968
   1134    -72 -15942
   1110    -10 -15948
   1106    -48 -15942
   1140    -68 -15966
   1118    -58 -15968
   1106    -74 -15930
   1140    -62 -15942
   1130    -48 -15932
   1108    -44 -15980
   1106    -40 -15930
   1104    -66 -15952
   1108    -28 -15928
   1108    -36 -15964
   1118    -40 -15934
   1128    -68 -15972
   1098    -38 -15904
   1124    -56 -15954
   1128    -70 -15974
   1124    -32 -15944
   1132    -68 -16006
   1122    -70 -15938
   1098    -58 -15896
   1142    -52 -15898
   1126    -42 -15938
   1116    -30 -15980
   1122    -38 -15980
   1114    -62 -15974
   1080    -14 -15962
   1108    -46 -15988
   1090    -56 -15956
   1140    -42 -15976
   1114    -52 -15970
   1092    -44 -15990
   1132    -24 -15954
   1136    -44 -15924
   1084    -64 -15982
   1118    -60 -15918
   1134    -34 -15962
   1118    -62 -15972
   1142    -70 -15944
   1100    -66 -15894
   1102    -38 -15924
   1150    -54 -15928
   1122    -40 -15940
   1108    -62 -15956
   1106    -64 -15930
   1110    -76 -15908
   1094    -52 -15942
   1146    -36 -15946
   1118    -48 -15948
   1114    -58 -15934
   1138    -36 -15942
   1116    -56 -15980
   1098    -38 -15980
   1134    -62 -15972
   1130    -64 -15946
   1124    -64 -15908
   1120    -46 -15940
   1110    -54 -15920
   1122    -32 -15932
   1128    -34 -15936
   1134    -56 -15974
   1132    -56 -15964
   1138    -86 -15932
   1114    -56 -15948
   1106    -50 -15956
   1112    -46 -15936
   1138    -46 -15954
   1098    -56 -15936
   1112    -64 -16024
   1122    -48 -15960
   1144    -48 -15954
   1156    -50 -15942
   1124    -10 -15990
   1118    -62 -15988
   1126    -54 -15946
   1098    -42 -15944
   1090    -72 -15946
   1112    -48 -15952
   1124    -46 -15936
   1112    -84 -15980
   1092    -30 -15958
   1104    -44 -15958
   1108    -46 -15974
   1134    -54 -15948
   1122    -52 -15942
   1124    -48 -15942
   1074    -54 -15966
   1080    -48 -15918
   1106    -44 -15988
   1142    -66 -15974
   1120    -74 -15970
   1136    -46 -15944
   1098    -48 -15974
   1102    -36 -15922
   1116    -68 -15952
   1128    -48 -15974
   1134    -24 -15902
   1122    -58 -15962
   1104    -74 -15952
   1118    -48 -15978
   1110    -26 -15946
   1104    -62 -15956
   1120    -56 -15946
   1094    -68 -15970
   1092    -34 -15946
   1096    -36 -15930
   1112    -20 -15952
   1110    -32 -15956
   1108    -44 -15992
   1118    -44 -15938
   1110    -54 -15954
   1094    -54 -16002
   1140    -56 -15938
   1108    -64 -15970
   1102    -34 -15974
   1118    -26 -15910
   1128    -38 -15968
   1112    -46 -15938
   1144    -52 -15922
   1112    -58 -16004
   1116    -84 -15980
   1114    -14 -15924
   1106    -50 -15942
   1108    -18 -15972
   1088    -28 -15940
   1090    -74 -15942
   1128    -52 -15944
   1118    -52 -15956
   1104    -38 -15938
   1112    -68 -15954
   1108    -80 -15950
   1112    -32 -15928
   1102    -36 -16000
   1122    -20 -15962
   1110    -34 -15928
   1128    -52 -15934
   1098    -38 -15944
   1138    -28 -15936
   1124    -52 -15980
   1100    -54 -15966
   1114    -72 -15978
   1116    -88 -15912
   1084    -20 -15936
   1116    -32 -15950
   1122    -26 -15940
   1128    -64 -15938
   1088    -54 -16018
   1130    -42 -15966
   1104    -56 -15942
